sentence,label
"Longue comme un jour sans pain , la liste des mécontentements fournit un vocabulaire commun aux citoyens , employé par leurs élus , avec ce sentiment d ' abandon pour toute grammaire. Le chômage , le coût de la vie , les écoles qu ' on supprime , la baisse des dotations de l ' Etat. . . , énumère Daniel Moitié , le maire de Crouy. Pas d ' autoroute ni de haut débit , ajoute le maire PS d ' Hirson , Jean-Jacques Thomas , qui , depuis l ' angle mort où il situe sa commune , évoque une sorte de résignation . A Lehaucourt , le maire communiste , Raymond Froment , 72 ans dont 37 de mandat , raconte une époque qu ' il sait révolue .",0
"Les voilà un peu perdus , amers parfois , lucides cependant sur les raisons de leur échec. Tous encore très ­accros à la politique , ils tentent d ' imaginer leurs lendemains. Mais ces derniers semblent encore très flous. Certains se préparaient à la claque électorale qu ' ils ont reçue .",0
"Il distingue le nord et le sud , où il s ' agit d ' un voted ' adhésion , avec des électeurs qui veulent des maires frontistes , des incursions du FN en Bretagne , à Saint-Brieuc et Lorient , qu ' il explique par une exaspération fiscale , il s ' agit là d ' un vote protestataire . Il passe en revue les situations locales. Il est très important de reconnaître qu ' on a entendu le message. Sinon , nous allons prendre une deuxième gifle au second tour , glisse-t-on à l ' Elysée où l ' on annonce des corrections et un geste fiscal pour les ménages en 2015 .",1
"Tel est le discours officiel à Berlin. Deux raisons peuvent expliquer cet optimisme , en total décalage avec le discours des économistes et des chefs d ' entreprise. La première est que l ' économie est affaire de psychologie et qu ' il n ' appartient pas au gouvernement de noircir le tableau. Il a d ' autant moins de raison de le faire que jusqu ' à présent , les recettes fiscales continuent d ' augmenter .",0
"Anonyme : Vu le nombre de personnalités de droite qui montent au créneau défendre Fillon , est-ce que cela ne montre-t-il pas au moins l ' unité derrière lui - alors que c ' était signalé comme un point faible il y a quelques semaines ? Si non , quelles sont les personnalités qui devraient se positionner et qui ne l ' ont pas fait ? Matthieu Goar : Je ne suis pas d ' accord avec vous. En ce moment , on voit beaucoup les fidèles de François Fillon comme Gérard Larcher , Bernard Accoyer ou Bruno Retailleau .",0
"Quels qu ' aient pu être ses jugements passés et ses convictions de citoyen , il entend éviter le pamphlet autant que le plaidoyer . Il ne prétend ni à l ' exhaustivité ni à la découverte de quelque clé inédite du personnage. Mais avec le recul de l ' historien et un art consommé de la biographie analytique , il s ' emploie à décrypter une vie pour comprendre un homme et un moment de notre histoire , celle du pays et de la gauche française. Et quelle vie !",0
"Il lui arrive de prendre en grippe certains confrères , et de refuser de leur répondre pendant des mois à cause d ' une question ou d ' un article qui lui a déplu. Il épluche aussi les comptes Twitter des journalistes chargés du FN , pour tenter de prouver - de manière plus ou moins pertinente - leur militantisme , comme il l ' a fait avec l ' auteur de ces lignes. Certains au Front national le croquent comme un ambitieux et l ' appellent ironiquement le futur président . D ' autres rappellent un des adages du FN : il n ' y a qu ' un seul numéro dans ce parti et c ' est le numéro un .",1
"De même , un centre de recherche , appelé MetaFensch , dont l ' objectif est d ' assurer un avenir sidérurgique à la région , est en cours de construction à Uckange , à quelques kilomètres de Florange. Quand nous sommes arrivés , la France était en pleine crise industrielle. Des sociétés comme PSA , STX Saint-Nazaire [ ex-Chantiers navals de l ' Atlantique ] ou DCNS étaient au bord du dépôt de bilan , martèle un proche du chef de l ' Etat. Or , que constate-t-on aujourd ' hui ?",1
"Dans un entretien aux Echos , le 25janvier , le garde des sceaux explique que c ' est le ministère de l ' économie [ qui ] a souhaité qu ' une société [ de notaires ] puisse avoir plusieurs offices . Autrement dit , ce n ' est pas de sa faute , mais celle de Bercy. Le décret de novembre2016 n ' a , certes , été signé que par le ministre de la justice et par le chef du gouvernement , mais son contenu résulte d ' un arbitrage que la chancellerie avait perdu , comme l ' a affirmé , le 1erfévrier , Pierre Berlioz , conseiller de M. Urvoas , lors d ' une audition par des députés. Détail qui a son importance : l ' arbitrage a été rendu au premier trimestre 2016 , complète-t-on Place Vendôme -donc à une époque où M. Macron était encore membre du gouvernement .",1
"Il s ' agit de l ' ancien candidat à la primaire Bruno Le Maire , qui n ' exclut pas non plus de faire campagne aux législatives sous l ' étiquette La République en marche. En coulisses , pourtant , plusieurs élus LR sont plongés dans des tractations secrètes avec le nouveau chef de l ' Etat. Avec dans un coin de la tête , l ' objectif d ' obtenir une place dans son prochain gouvernement. La plupart négocient directement avec Emmanuel Macron , avec qui les contacts ont été nombreux dans l ' entre-deux-tours .",0
"Valls ne porte pas la parole du groupe LRM sur ces sujets. Cela reste une position vallsiste , même si sa constance et sa sincérité sur ces thématiques restent respectables , explique Gilles Le Gendre , vice-président du groupe LRM. En réalité , les macronistes aimeraient que ces débats soient portés par d ' autres voix que celle de l ' ancien ministre de l ' intérieur. Il faut que nous nous exprimions davantage sur les enjeux autour de la laïcité et sur le modèle de société que nous voulons .",0
"Ce qui ne veut pas dire que le projet est enterré. Dans cette hypothèse , la première conséquence serait le report d ' un an des élections municipales prévues en 2020 pour qu ' elles coïncident avec les deux autres scrutins locaux qui doivent se tenir en 2021 , à un an de la prochaine élection présidentielle. Interrogé , l ' Elysée répond qu ' aucun report des municipales n ' est à l ' étude. Jamais entendu parler , assure un conseiller .",1
"Des voix s ' élèvent même contre le risque d ' un schisme définitif au sein de la droite s ' il était élu. Pour faire exister d ' autres lignes , certains passent par la formation de mouvements : Sauvons la droite pour Daniel Fasquelle , Libres ! pour Valérie Pécresse. . . D ' autres ont préféré prendre le large , se rapprochant d ' Emmanuel Macron au point d ' intégrer le gouvernement ou de créer un groupe dissident à l ' Assemblée nationale .",0
"Nous ne votons pas avec les porteurs de régression sociale , a fustigé le député de Seine-Saint-Denis. Bien qu ' aucun député socialiste n ' ait voté la motion de censure , M. Valls n ' en a pas moins morigéné l ' irresponsabilité et l ' immaturité de certains qui , au sein du groupe majoritaire , s ' apprêtaient à voter contre ou à s ' abstenir au moment du vote du projet de loi Macron. Est-ce le moment de déstabiliser un gouvernement au prétexte que le débat n ' aurait pas été assez approfondi ni assez long , alors que vous avez passé deux semaines en commission spéciale et trois semaines en séance ? Non !",0
"A l ' Elysée , on envisage d ' intensifier les relations personnalisées par groupe et les expressions devant des cercles plus restreints . Car autour du président comme du premier ministre , le diagnostic est partagé : Pendant deux ans , il n ' y a pas eu de cadre de débat , pas de discussions , pas de régulation avec les députés , déplore un proche de Manuel Valls. Les députés nous expliquaient qu ' ils se sentaient méprisés , pas écoutés , humiliés , et que les cabinets ne répondaient pas à leurs courriers. Le groupe PS à l ' Assemblée est du coup devenu l ' entonnoir de toutes les difficultés .",1
"Malheureusement , à chaque fois , il y a des questions qui renvoient au Parlement alors qu ' il n ' est pas directement en cause. L ' affaire de M. Fillon nous renvoie aux emplois familiaux des parlementaires , alors que le problème est de savoir si c ' est un emploi fictif ou pas. Faut-il interdire les emplois familiaux au Parlement , pour écarter tout soupçon ? A partir du moment où il y a eu cet émoi dans l ' opinion , il faut avoir une réflexion sur le sujet .",0
"Le plus important , c ' est que les comptes ont été certifiés le 30 juin , souligne un de ses représentants car cela assure au parti de recevoir près de 20 millions d ' euros annuels de dotation publique de l ' Etat. Cela permet à l ' UMP d ' apparaître en mesure de rembourser peu à peu ses dettes. L ' audit ne devrait donc pas mettre au jour une situation aussi catastrophique que pourraient le laisser penser les dernières révélations. Il y a là un tissu de contrevérités , à mille lieues du contenu réel de l ' audit , assure un membre de l ' UMP , qui a pu consulter le précieux document .",1
"En marche était un parti-entreprise , Macron tente d ' importer cette organisation à l ' Elysée , poursuit ce poids lourd de l ' ex majorité. Le problème , c ' est que ça fonctionne à la réussite. S ' il n ' y a plus de réussite , ça peut craquer de toutes parts et vite . Un sondage Elabe pour Les Echos et Radio Classique indique qu ' Emmanuel Macron ne bénéficie d ' aucun état de grâce , avec 45 % de bonnes opinions , quelques jours après son arrivée à l ' Elysée .",1
"François Hollande continue de penser que le positionnement très libéral de François Fillon peut lui ouvrir une brèche à gauche dans cinq mois. Sauf que le chef de l ' Etat doit auparavant passer par l ' étape de la primaire , plus que périlleuse. L ' angoisse qu ' il a , c ' est celle d ' une primaire dénaturée , avec une collusion des électorats d ' extrême gauche et de droite qui viendraient voter pour le sortir , confie un de ses amis. Au point que certains de ses proches lui conseillent de contourner le scrutin de janvier pour se présenter directement devant les Français .",1
"M. Hollande n ' aura d ' autre choix que d ' user de realpolitik. Vendredi , le nouveau président ukrainien , Petro Porochenko , sera certes présent. Mais il n ' a jamais été question de boycotter un président russe qui , dès juin 2012 , entretenait François Hollande du déroulement de la cérémonie. Ne pas inviter Poutine à cette commémoration , c ' était insulter le peuple russe .",0
"La confrontation avec la CGT est violente , gauche et socialistes sont plus divisés que jamais , et les sondages sont chaque semaine un peu plus rédhibitoires. François est d ' une lucidité totale , mais en même temps ce n ' est pas quelqu ' un qui renonce , ajoute Stéphane Le Foll , ministre de l ' agriculture et proche du ­président . Il est comme tout le monde , mais il a une force de caractère qui lui permettra de surmonter les difficultés. Une gauche de responsabilité De fait , M. Hollande espère encore .",0
"Spiegel Je n ' ai rien demandé à l ' Allemagne Il n ' y a pas de pacte , on ne cherche pas un pacte L ' opinion allemande , elle , reste dubitative. A tort ou à raison , la majorité des Allemands n ' a pas l ' impression que le pays connaît de réelles difficultés économiques. constate un conseiller de Sigmar Gabriel. Celui-ci , par ailleurs président du Parti social-démocrate , ne fait rien pour les persuader du contraire. Lundi , l ' interview qu ' il a donnée à était on ne peut plus claire .",1
"Même si l ' audience a été plutôt faible pour le programme -1,7million de téléspectateurs- , sa prestation a été remarquée. Il a été bon , concède-t-on du bout des lèvres dans l ' entourage de ses concurrents. Depuis , les médias de masse commencent à s ' intéresser au personnage - il est l ' invité du 20heures de TF1 jeudi soir - et les militants affluent , selon son équipe. La fréquentation de notre site Internet a été multipliée par six depuis l ' émission , et beaucoup de gens nous rejoignent pour faire campagne sur le terrain , affirme son porte-parole , Régis Juanico .",1
"Egalement partisane de M. Macron , Thérèse Gaillard , retraitée de 60 ans , avait voté Valls au premier tour. Elle a choisi cette fois de mettre un bulletin Hamon dans l ' urne. Afin , explique-t-elle , de contribuer à libérer pour son champion un espace net au centre de l ' échiquier politique. Egalement retraités , Monique et Jean , respectivement 74 et 69 ans , se sont eux aussi déplacés alors qu ' ils étaient restés chez eux le 22janvier .",0
"J ' ai trouvé Le Maire un niveau au-dessus , commente un participant. Il était détendu et , bien qu ' il ait un parcours éloigné du monde de l ' entreprise , il a su se montrer proche des gens présents. Dernier à intervenir , M. Juppé joue la carte de l ' humilité et de la bonhomie , reconnaît avoir fait des conneries , fait acte de contrition sur l ' ISF. Le ton séduit et il semble jouir d ' une certaine aura auprès de l ' assistance .",1
"Certaines catégories de la population et certains territoires se sont emparés de cette primaire , d ' autres l ' ont délaissée. Les longues files d ' attente ont été en majorité constituées d ' urbains , de catégories socioprofessionnelles supérieures ( CSP + ) et de retraités. Les milieux populaires s ' en sont par contre désintéressés. Cette segmentation commence à inquiéter les états-majors .",0
"Vos détracteurs vous reprochent une certaine brutalité. Vous assumez ? Ce n ' est pas du tout mon style. Que je gêne un certain nombre de frondeurs , peut-être .",0
"Les Verts et les radicaux de gauche peuvent aussi nous rejoindre. Si nous voulons peser sur les événements , il n ' y aura pas d ' autre choix que de s ' unir. La primaire de janvier2017 peut nous permettre ce tremplin. Certains laissent planer le doute sur une candidature de François Hollande sans passer par la primaire. . .",1
"Il y a un an , avant les dernières élections départementales , l ' assemblée comptait 4 femmes sur 41 élus. Aujourd ' hui , après l ' instauration du nouveau mode de scrutin reposant sur l ' élection d ' un binôme mixte dans chaque canton , elle est devenue strictement paritaire. Lors de l ' examen au Parlement du projet de loi sur l ' élection des conseillers départementaux , les railleries n ' avaient pas manqué à l ' encontre de cette innovation qualifiée , au choix , de baroque ou pittoresque , de couple infernal dont d ' aucuns prédisaient qu ' il s ' achèverait dans la zizanie . . . Trois mois avant les élections , je ne vous aurais pas caché mes inquiétudes , admet Alain Lambert , le président ( divers droite ) du département , et je dois dire que cela n ' a posé aucun problème .",0
"Grand écart entre ailes gauche et droite du PS , scission chez les écologistes , tensions au Front de gauche. . . La gauche a rarement semblé aussi éclatée qu ' en cette rentrée politique. Pourquoi ? Que la gauche se déchire , c ' est fréquent .",0
"Enfin , il y a un problème de relation entre le président du groupe et les députés qui n ' ont pas été informés. Pourquoi Christian Jacob n ' a-t-il pas alerté ses collègues ? J ' ai pris mes responsabilités de président de groupe , rétorque-t-il. Cet argument est loin de convaincre les députés , qui estiment être en droit de connaître les raisons et les conditions de ce prêt .",0
"Au sein de ma famille politique , il y a une divergence d ' approche assez profonde entre ceux qui considèrent que la religion musulmane est par essence incompatible avec la République et ceux qui , comme moi , considèrent qu ' il ne faut pas faire d ' amalgame. Un musulman n ' est pas un terroriste. Je l ' ai dit , la majorité d ' entre eux est prête à respecter les règles de la République. De manière générale , il y a ceux qui ressassent le passé et ceux qui regardent l ' avenir .",0
"L ' énarque va multiplier les déplacements. Il va dire avec honnêteté quelle est la situation de la France , c ' est une étape indispensable avant de proposer un autre chemin , explique son entourage. Ensuite , ce sera le temps des propositions. L ' ex-ministre peaufine un livre qui devrait paraître à l ' automne .",1
"C ' est une sacrée militante , cette Anne ! , glisse-t-elle , rigolarde. Ce compte officieux , au ton plus libre que l ' officiel , lui permet de passer certains messages en interne. Vive le Général ! De telles passes d ' armes en ­ligne ne datent pas de ces dernières semaines entre militants et cadres du parti d ' extrême droite .",0
"Pari réussi. En un peu moins de 400 pages , Beaumont décrit , avec force anecdotes et une précision factuelle et historique impressionnante , une saga familiale et politique dont le point d ' attache reste cette bâtisse de 430 mètres carrés , qui , chaque jour , ressemble un peu plus à une ruine. Tout , vous saurez tout sur Montretout. L ' univers impitoyable de ce Dallas-sur-Seine , ses secrets , son histoire , son rôle politique .",0
"Les solutions ne sont pas en tout ou rien. Elles sont à rechercher dans les convergences de ce qui est le meilleur chez les uns et chez les autres. Au début , on part souvent sur des sujets avec des confrontations et des tensions. Et la responsabilité d ' un gouvernement et d ' un dirigeant , c ' est de faire en sorte que les gens s ' écoutent , se parlent et ensuite prennent la bonne décision , et l ' imposent pour aller de l ' avant .",0
"Ménager l ' électorat pioché à droite et à gauche Pour justifier cette méthode un peu curieuse , M. Macron explique en privé qu ' il veut présider et non pas gouverner sur tous les sujets . Emmanuel n ' a pas une conception verticale du pouvoir , comme pouvait l ' avoir le général de Gaulle. Il veut responsabiliser les gens , explique un membre de son proche entourage. Une démarche à rebours de celle des autres candidats. . . mais aussi de la pratique de la VeRépublique , qui veut que le chef de l ' Etat soit responsable de tout .",1
"Il se proclamait normal en 2012. Il l ' a confirmé par cette décision inédite. Au passage , le chef de l ' Etat aura pu apprécier la magnifique cohorte des hypocrites venus saluer son courage et sa dignité , quand la plupart d ' entre eux souhaitaient ardemment qu ' il débarrassât le plancher. Peu reluisant spectacle !",0
"Un momentum d ' autant plus surprenant que même les plus proches de ses amis s ' interrogent toujours sur ce que le chef de l ' Etat a en tête. Sur le plan politique , d ' abord. Jamais , sans doute , M. Hollande n ' a été aussi explicite. Jamais il n ' a aussi clairement assumé ses convictions profondes .",0
"Face au FN , M. Valls se retrouve dans une position délicate. Condamné à la cibler , il prend le risque de devoir rendre des comptes après le 13 décembre en cas de victoire( s ) de l ' extrême droite. L ' aile gauche du PS ainsi qu ' une partie des proches de Martine Aubry ne manqueraient pas alors de pointer son échec et de demander son remplacement à Matignon à la faveur d ' un large remaniement. Cette hypothèse est pour l ' instant balayée par l ' Elysée et Matignon , qui assurent que les deux têtes de l ' exécutif font toujours cause commune .",0
"Pour servir le collectif ou pour servir ses ambitions ? , interroge un député LRM. Si Castaner accepte , ce sera par loyauté pour Macron. Il est très heureux au gouvernement , il jubile d ' aller tous les jours dans les médias , d ' être dans la lumière , tempère un autre macroniste. Si l ' un ou l ' autre est choisi par le président , il pourrait être contraint de sortir du gouvernement , même si certaines exceptions ont existé par le passé , comme quand Nicolas Sarkozy avait cumulé le ministère de l ' intérieur et la tête de l ' UMP en 2005 .",1
"Mais , défend-il , une politique de réformes ne peut pas être de casser tous les stabilisateurs et de réformer de manière brutale . Je pense que les amortisseurs de crise sont aussi des amortisseurs de reprise , déplore M. Woerth. Il faut bien , à un moment donné , les réformer. On court moins vite que les autres , on continue à perdre sur tous les terrains .",0
"Laisser le général de Villiers en place , c ' était prendre le risque d ' être ­considéré comme un Hollande bis , un président qui ne tient pas ses promesses. En mettant en avant les contradictions du chef de l ' Etat , qui s ' était engagé durant sa campagne à accroître le budget de la défense mais lui impose un coup de rabot à peine élu , le militaire a appuyé là où ça fait mal. S ' il était resté , on aurait laissé croire qu ' il avait raison et accrédité l ' idée que Macron est comme les autres , que lui non plus ne tient pas ses engagements , c ' était explosif , estime un parlementaire macroniste. L ' opposition ne s ' y est pas trompée et a pilonné le chef de l ' Etat à l ' annonce du départ de son chef d ' état-major .",1
"Le long de la route , sous un carbet , plusieurs centaines de boîtes aux lettres servent d ' adresses aux habitants des bidonvilles alentour , qui peuvent ainsi recevoir des aides. M. Macron se mêle aux jeunes , casquettes vissées sur leurs dreadlocks , tee-shirt noirs et chaînes en or , à la mode gangsta. La plupart le dépassent de plusieurs têtes. Tous semblent sidérés de le voir débarquer ainsi , en bras de chemise immaculée .",0
"Pour certains frondeurs , ceux-ci devraient être suffisants pour justifier l ' abstention. La quarantaine de députés socialistes qui n ' avaient pas voté la loi de finances n ' auront donc pas , cette fois , une position commune , et vont se répartir entre le contre et l ' abstention. Difficile , toutefois , de situer le curseur entre ces deux positions. D ' autant que s ' ajoute un autre point de tension , entre la maire de Paris , Anne Hidalgo , et le ministre de l ' économie , sur la délimitation des futures zones touristiques internationales où les commerces pourront ouvrir sept jours sur sept jusqu ' à minuit .",0
"Pas de majorité de circonstance à négocier au cas par cas , comme l ' avait craint un temps l ' entourage du président de la République , ni de comptes à rendre à l ' imprévisible François Bayrou. En s ' adjugeant 42 députés , le MoDem réalise un score inédit pour le parti centriste qui lui permettra de former un groupe indépendant mais pas de peser de manière déterminante sur la ligne que fixera le chef de l ' Etat. Comme au premier tour , Emmanuel ­Macron a suivi la soirée électorale depuis l ' Elysée , entouré de plusieurs ministres , amis et proches collaborateurs. Le chef de l ' Etat a mis en garde ses troupes , les appelant à l ' humilité .",1
"Il faut trouver des formats conjuguant solennité et proximité , le curseur pouvant plus ou moins être tourné d ' un côté ou de l ' autre. Force est cependant de constater que le curseur , ces jours-ci , penche résolument vers un créneau particulier : jeune , parisien , branché , voire bobo . La jeunesse reste le fil rouge de ce quinquennat. Il est normal de chercher à se rapprocher de ce public , justifie un conseiller du chef de l ' Etat .",1
"Le chef de l ' Etat , qui s ' est occupé ces derniers jours de placer son fidèle Christophe Castaner à la tête de son parti La République en marche ( LRM ) , ne se soucierait pas de l ' avenir de ses potentiels alliés au sein de la droite. Il respecte les Constructifs , mais il n ' en parle jamais , c ' est un non-sujet pour lui , assure un de ses proches. Les histoires de LR concernent LR , pas le président , évacue-t-on à l ' Elysée. Il n ' empêche , la poursuite des divisions à droite n ' est pas pour déplaire au Château .",1
"Autrement dit , les prochains mois devraient continuer d ' être marqués par des variations de faible amplitude , tant que la croissance n ' aura pas repris un rythme plus soutenu. Ce que les économistes décrivent comme une phase de stagnation du chômage . M. Valls a laissé entendre à plusieurs reprises qu ' il n ' envisageait pas de baisse du chômage tant que la croissance n ' aurait pas retrouvé un rythme autour de 1,5 % . Pas de plan B Cet objectif est-il atteignable ?",0
"Sauf qu ' au même moment le bureau politique se perd en circonvolutions juridiques sur le sort des autres Constructifs. Laurent Wauquiez , vice-président de LR et candidat à la présidence , reprend alors la main pour proposer de donner un sursis à tous. On s ' orientait vers une double décision qui n ' aurait pas été très lisible. Autant donner le même temps à tous , explique un de ses proches .",1
"C ' est la campagne qui fait l ' élection , et elle ne commencera qu ' au début de l ' année prochaine , quand tous les acteurs seront en scène. Certes. Mais cette sagacité de façade ne résiste guère à l ' analyse. Ou relève de la foi du charbonnier pour ceux qui s ' y raccrochent , à gauche notamment .",0
"Ainsi les dernières journées parlementaires de LR avaient-elles pour thème central les territoires oubliés : un retour aux racines qui ne devait rien au hasard. L ' embrasement de la fin de l ' été pouvait être mis sur le compte de la proximité des élections sénatoriales. Le président sortant du Sénat , Gérard Larcher ( LR ) , et M. Baroin avaient habilement soufflé sur les braises , non sans une certaine mauvaise foi , et attisé la révolte des élus locaux. Trouvant même un relais opportun chez des responsables de gauche pas mécontents de se dresser en travers de la route de M. Macron .",0
"Est-ce efficace de courir de cette façon après le FN ? Cet été , j ' ai été gêné et malheureux de voir Marine Le Pen défendre l ' Etat de droit et se permettre de tancer certains responsables de mon parti sur ce sujet. Cela en dit long sur la manière dont certains courent après le FN pour gagner les élections. Je ne découvre pas le débat sur l ' identité française .",0
"Pour un poids lourd de la majorité , les députés de base qu ' on entend peu ne sont pas pour autant des béni-oui-oui. Ils voient bien le désenchantement sur le terrain . Certains s ' inquiètent d ' une forme de retour du ras-le-bol fiscal qui avait fait tant de mal au gouvernement à l ' automne 2014 : On reçoit plein de lettres sur le thème : on s ' en souviendra , et on ne risque pas de voter pour vous la prochaine fois. . . , témoigne l ' un d ' eux. Alors , ceux qui jusqu ' ici ne faisaient pas de vagues semblent vouloir se faire entendre .",1
"Cela paraît une lapalissade : l ' élection présidentielle se joue durant la campagne présidentielle. Plus exactement , souligne le politologue Olivier Duhamel , elle se noue à un moment décisif où se cristallise le rapport de force entre les principaux candidats. Et il précise ainsi cette alchimie : durant la précampagne , jusqu ' à deux mois du premier tour , les sondés répondent aux questions des sondeurs , mais il ne s ' agit que d ' un préjugé de vote . En campagne , en revanche , les candidats présentent leur programme , s ' attaquent , s ' exposent , se différencient , s ' identifient et les électeurs - en tout cas une fraction décisive d ' entre eux - écoutent , regardent , discutent , soupèsent , tranchent .",0
"Le sexisme y est présent comme partout ailleurs et il faut aussi changer les mentalités en interne. L ' idée , c ' est qu ' il faut être nous-mêmes exemplaires si on veut être crédibles vis-à-vis de ­potentielles victimes , considère M. Dague. L ' organisation patriarcale des syndicats commence à changer , note Mme Baldeck. Mais aller voir le syndicaliste quand c ' est presque toujours un homme et qu ' il n ' est pas toujours irréprochable dans son comportement reste un frein .",0
"Les fuites dans la presse sont destinées à salir et à nuire. Tout cela est alimenté par la haine de certains , déplore un proche de l ' ancien numéro un. Personne n ' a à faire la leçon car tout le monde a abusé et s ' est fait plaisir sur les notes de frais , rétorque un copéiste , reconnaissant à demi-mots que des dépenses excessives ont toujours fait partie de la vie de l ' UMP. Le JDD cite d ' autres exemples pour illustrer les abus , qui auraient eu cours sous l ' ère Copé , comme les salaires de certains cadres du parti , proches de Nicolas Sarkozy .",1
"Cela n ' a pas de sens. Je m ' interroge toujours sur la question de savoir pourquoi il a fallu attendre un an pour discuter avec M. Poutine. J ' étais allé voir M. Poutine et M. Medvedev au bout de quatre jours pour régler le conflit en Géorgie. Quels que soient les désaccords que l ' on peut avoir avec lui , M. Poutine est quelqu ' un avec qui on doit et on peut négocier .",0
"Cette polémique , que Karim Benzema a qualifiée de lamentable , illustre les soupçons qui pèsent sur le joueur : il n ' aimerait ni le maillot bleu ni la France. L ' attaquant , qui fêtera ses 28 ans le 19 décembre , cristallise ce qu ' une partie de la France n ' aime pas : riche , jeune , musulman et footballeur , estiment certains de ses proches. Pour Robert Valette , son formateur à l ' Olympique lyonnais entre 1997 et 2004 , le n ° 10 des Bleus vit une injustice . Il n ' a jamais posé aucun problème dans un groupe , il a toujours été respectueux .",1
"D ' autres ministères , comme le logement ou les affaires sociales , enregistrent une légère hausse. Travail , sécurité , éducation Pour ce dernier budget du quinquennat , les exigences des ministères , reçus un par un à Bercy pendant la période dite des réunions budgétaires , étaient élevées. D ' habitude , entre les demandes de départ et les propositions de Bercy , on a un écart de l ' ordre de 9 milliards d ' euros , note M. Eckert. Cette année , il était de 18 milliards .",0
"Ils sont poussés par l ' audace de la jeunesse , l ' énergie , ils ont un côté start-upeurs de la nation. Mais ils agacent aussi beaucoup , ils vous font la leçon , croient que tout leur est permis. Il faut de temps en temps leur faire comprendre qu ' ils ont encore des choses à apprendre , pointe un député LRM de poids. D ' autres mettent en garde les membres du commando sur leur propension à ne pas jouer collectif .",1
"Pendant plusieurs mois , les trois compères - un CDI , un intermittent et Sylvain , indépendant - multiplient les visites , jusqu ' à ce qu ' une agence leur lâche la vérité : leur dossier ne passera jamais , leurs situations professionnelles ne sont pas assez rassurantes. Même avec des revenus dépassant largement trois fois le loyer. Comment font les autres ? Ceux qui n ' ont pas de travail ? , s ' interroge Sylvain .",0
"Las , l ' affaire avait tourné court. Mobiliser les musulmans français Selon son entourage , cette proximité familiale avec le Maghreb , une originalité parmi les candidats à la présidentielle , sera mise en avant durant la campagne. ­Objectif : s ' attirer le vote des banlieues. Nous nous adressons aux 65 % des musulmans français totalement sécularisés et qui sont maltraités par la droite , explique un proche .",1
"Mais beaucoup d ' élus autour du nouveau président de la République auraient aimé l ' achever. On a de la mémoire , on se souvient de l ' époque où il parlait de Macron comme du microbe et qu ' il voulait le tuer. Maintenant , c ' est à notre tour , reconnaît un parlementaire. D ' autres , comme M. Bayrou , ont prêché pour le pardon des offenses .",1
"Concrètement , un tiers de la moitié des électeurs nous font confiance , ce n ' est pas suffisant , concède plus crûment un élu macroniste. La première sensibilité de la vie politique aujourd ' hui , c ' est l ' abstentionnisme ( . . . ) , il faudra le prendre en compte , ajoute Laurent Saint-Martin , candidat LRM dans la 3e circonscription du Val-de-Marne. Dans l ' entourage de M. Macron , certains s ' interrogent sur les effets d ' une opposition rendue introuvable à l ' Assemblée par les autres groupes parlementaires réduits à la portion congrue et qui ne pourront pas ­peser ou très peu dans les débats. Le risque , c ' est que l ' opposition n ' existe pas à l ' As­semblée et qu ' elle finisse par s ' exprimer dans la rue , s ' inquiétait , dès dimanche soir , un membre de LRM .",1
"De l ' autre , des gens plus madrés , à l ' aise dans le combat politique. Pour l ' instant , autour de Macron , il y a beaucoup d ' instruits , mais peu de rusés. Ces inquiétudes font sourire à l ' Elysée où l ' on balaie à la fois l ' omniprésidence et la faiblesse du pack gouvernemental. Plusieurs ministres pèsent , comme Collomb , Le Drian , Hulot , Castaner , Blanquer , etc. , affirme un conseiller , qui compare même l ' équipe Philippe à la dream team du premier gouvernement Jospin en 1997 .",1
"Quelques proches , comme Jean-Yves Le Drian ou Bruno Le Roux , par fidélité. Mais guère plus. Il n ' a pas généré un plébiscite , grince un membre du gouvernement. C ' est que le président , qui se garde bien d ' évoquer le sujet , y compris en privé , désarçonne même les plus fidèles .",1
"C ' était jusque-là une intention qu ' on lui prêtait. C ' est désormais une ambition qu ' il assume , même s ' il se contente pour l ' instant de l ' exprimer sur le mode prudent de l ' antiphrase , en assurant qu ' être candidat à la présidentielle [ sa ] . Chacun aura compris que tout est dans ce , qui suggère qu ' il en sera sans doute tout autrement demain. Voilà pour le dévoilement .",0
"Est-ce qu ' il y a derrière d ' autres Etats , une volonté de montrer la fraude fiscale dans certaines parties du monde et pas dans d ' autres ? Parce qu ' il n ' y a pas un Américain , c ' est suspect pour vous ? J ' ai constaté comme tout le monde qu ' il n ' y avait pas beaucoup d ' Américains , mais je ne suis pas un expert et je n ' ai pas d ' information particulière. On m ' a expliqué que les Américains ne fraudaient plus. Très bien .",0
"Le PS est un repoussoir absolu. ( . . . ) Pas question de laisser croire d ' une quelconque façon qu ' il s ' agit d ' aller solliciter d ' improbables rassemblements avec la chose solférinienne qui condamne à la mort lente toute la gauche , a-t-il de nouveau expliqué jeudi sur son blog. De quoi pimenter un peu le repas prévu samedi par son allié communiste .",0
