title,label
J.K. Rowling Has Some Important Opinions About Whether Snape Is A Hero,1
Can You Identify The PS2 Game From A Screenshot,1
Nottingham Express Transit extensions get Government approval,0
Wikinews interviews Prince Christopher I of the Principality of Vikesland on his micronation's recent space launch,0
11 Times Tumblr Combined Your Love Of Animals And Video Games,1
"Here Is Tom Hiddleston Singing In ""I Saw The Light,"" You're Welcome",1
"Redskins Sign Haynesworth, but They Pay Top Dollar",0
Former Governor Enters Debate on A.I.G.,0
Ruling on Swim Suits Leaves Uncertainty on Records,0
10 Insanely Delicious Cheesecakes You Won't Believe Are Vegan,1
14 Badass Historical Women To Name Your Daughters After,1
French Montana Wearing Slippers On The Beach Will Make You Feel Uncomfortable,1
18 Insanely Delicious Vegan Christmas Cookies Santa Would Approve Of,1
U.S. GDP sees worst drop in five decades,0
Number of Zimbabwe cholera deaths nears 500,0
Nevada Plane Crash Kills 4,0
These 9 Things Have Definitely Happened To You On A Plane,1
Glenbard East defeated by Benet Academy in Illinois basketball sectional,0
These Drawings Perfectly Sum Up Your Relationship With Your Partner,1
"Do You Remember The Pilot Episode Of ""Bob's Burgers""",1
We Know What Kind Of Instagram Photo You Last Posted,1
French anthropologist Germaine Tillion dies at 100,0
Lawmakers Push Interrogation Inquiries,0
BuzzFeed's Most Eligible Bachelors 2015,1
Who Said It: Daenerys Targaryen Or Cersei Lannister,1
9 Ways To Save Your Sanity On The Wednesday Before Thanksgiving,1
Tunisia casts vote in first free election,0
"Your Weekly Gossip Roundup: Justin Long And Amanda Seyfried Call It Quits, Blake Lively Shuts Down Her Website, And More",1
Investors Say They Are Talking to G.M. About Saturn,0
Gay Men Ask Lesbian Women Questions We All Want To Know,1
We Know How You'll Haunt People As A Ghost Based On Your Zodiac,1
4 Bodies Found in Maryland Hotel,0
17 Sticky And Sweet Strawberry Treats That'll Make Your Mouth Water,1
Usain Bolt breaks 200m and 100m sprint records at championships,0
"Can You Finish These Quotes From ""Elf""",1
European Automakers Worry That End of Incentives Will Hurt Sales,0
"Greek Prime Minister sworn in, new cabinet appointed",0
Rocket attack on USS Ashland docked in Jordan; another rocket fired at Israeli town,0
"Jack Herrick, wikiHow founder interviewed by Wikinews",0
Ad Losses Put Squeeze on TV News,0
Here's What Waffle Cupcakes Look Like And They Are Just Heavenly,1
Grand Jury Investigates Los Angeles Priest Cases,0
Envoy Arrives in Sri Lanka for Cease-Fire Talks,0
Drinking Underage Vs Drinking Legally,1
Chilean football team arrives in South Africa,0
Blake Lively's Lifestyle Brand Is Going To Heaven,1
The Rock Had To Put One Of His Puppies To Sleep After It Ate A Poisonous Mushroom,1
Bomber Kills Dozens in Iraq as Fears of New Violence Rise,0
21 Undeniable Reasons Fall Is The Best Time Of Year,1
"How Well Do You Remember Season 5 Of ""The Walking Dead""",1
"Obama signs landmark law overturning 'don't ask, don't tell'",0
Let's Talk About Chanel #3,1
Manchester City agree big money for Shaun Wright-Phillips to move to Chelsea FC,0
Gwanda Chakuamba freed by Malawi court,0
Emma Bunton Taking A Selfie Is The Most Baby Spice Thing To Ever Happen,1
Tolls may be needed for NSW Pacific Highway upgrade,0
If Spam Comments Were Motivational Posters,1
23 Easy Peasy Packed Lunch Ideas,1
The Easiest Pixar Quiz You'll Ever Take,1
I Made Some Greeting Cards For My Upstairs Neighbor,1
18 Of The Most Powerful Science Photos From This Month,1
Drake Shared A Sweet Instagram Post Thanking Rihanna For His Only No. 1 Songs,1
Nigeria votes in parliamentary elections,0
Iran Plans Tests Toward Starting a Nuclear Plant,0
This Lion Got Into A Wheelbarrow At A Zoo And It Was Pretty Whimsical,1
24 Disappointing White Elephant Gifts People Have Actually Ended Up With,1
UK unemployment increases to 17-year peak,0
KKE: Interview with the Greek Communist Party,0
The Associated Press Accidentally Linked To An Amazing Sassy Cat Video,1
Small Ticket vs. Big Ticket Ad Buying,0
"A Paris Plan, Less Grand Than Gritty",0
Explosives investigation at US Embassy in Chile; Pakistani man detained,0
Past Corruption Taints New India,0
17 Dogs Who Demand A Cuddle,1
How the Media Wrestle With the Web,0
37 Things Donald Trump Is Probably Doing Today,1
Ford offers US$78 million for Romanian auto plant,0
Tell Us About Yourself(ie): Eric Balfour,1
San Jose mayor Gonzales indicted on six counts,0
Tony Wilson dies,0
What Inspired You To Seek Help For Mental Health,1
What YA Heroine Quote Inspires You,1
How Well Do You Actually See The Color Yellow,1
"Before Big Dinner, the First Lady Gives a Kitchen Tour",0
What Color Would Your Lightsaber Be Based On Your Zodiac Sign,1
"The Internet Can't Stop Sharing This Insane Tabla Cover Of ""How Deep Is Your Love""",1
Here's How Everyone Reacted To Jennifer Lawrence And Amy Schumer At The Golden Globes,1
The 21 Most Important Selfies Of 2015,1
Which TV Family Should You Spend Christmas With,1
"Sydney, protesters reach agreement with police",0
Things You Wouldn't Have If Black People Didn't Invent It,1
106 Memorable TV Deaths In 2015,1
Kim Yu-na Skates While Carrying the Hopes of South Korea,0
All The Times In 2015 That Miley Cyrus Reminded Us She Smokes Weed,1
Illinois man named person of interest in wife's disappearance,0
Here's What Happens When You're Already Excited For Halloween,1
US military brig officials order whistle-blowing suspect to sleep naked,0
23 Things That Are Metal As Fuck,1
15 Really Random Things That Make Adorable Stamps,1
These Microscopic Videos Will Make Your Skin Crawl In A Good Way,1
Governments 'concerned' by situation in Ossetia,0
Iran says its nuclear program is unchanged,0
19 Struggles Of Being A Person Who Can't Burp,1
19 Things You'll Only Find In A College Dorm,1
Australian Senate passes resolution opposing death penalty in shadow of Van Nguyen execution,0
Terry Robiskie Takes His Son to Work at N.F.L. Combine,0
Pakistan wins Fortune Cup defeating West Indies by 3-0,0
Dow falls 340 points amid unemployment and retail sales rates news,0
I Realised My Dream When I Turned My House Into Hogwarts,1
Which Musical Girl Group Would You Be In,1
Regular People Try To Catch Passes From An NFL Quarterback,1
Which '00s Disney Channel Mean Girl Are You,1
Study: Drying up rivers to cause freshwater crisis,0
"How Well Do You Remember ""Grey's Anatomy"" Seasons 1-5",1
"For Anthony Parker, Time Spent in Israel Puts World in Perspective",0
21 Unrealistic Standards Of Beauty Set By Art History,1
Chinese astronauts in Shenzhou VI return safely,0
21 Times Things Got Too Real Too Fast,1
"This Is What A Partridge Looks Like, Just So You Know",1
Jack Black Tried Halloween Pinterest Hacks And Became A Master Pinner,1
Rodriguez Gives Yankees a Positive Sign,0
Here's What It's Actually Like To Own A Fitbit,1
Brazilian President arrives in Israel to start Middle East tour,0
Guys Try Tinder,1
Justin Theroux's Eyebrows Are Wonderful Actors,1
"22 Mesmerizing, Mundane Photos Of A Day In The Life Of Darth Vader",1
Rape and murder suspects in Ciudad Juárez arrested,0
How Well Do You Remember These Classic Sega Games,1
"Disney's New ""Frozen"" Plane Is The Epitome Of Chill",1
"School on Australia's Sunshine Coast makes staff redundant, requests they apply for 'new' jobs",0
Italian court overturns law preventing trial of Prime Minister Berlusconi,0
Official: Iraqi elections now set for March 7,0
7 Things You Should Know About Being A Police Forensics Expert,1
Scientists Don't Know What To Make Of The Latest Pluto Photos,1
How One Black College Survived The Leap From Division II To Division I And Back Again,1
Italian police launch nationwide anti-terror sweep,0
U.S. Gains More Control as It Fights Afghan War,0
Ariana Grande Flawlessly Shut Down Sexist Comments In A Radio Interview,1
"Bernie Williams, a Revered Yankee, Looks Back and Ahead",0
Recovery planned for crashed Canadian helicopter,0
Companies Pretty Up Prices to Win Stimulus Projects,0
Developing Nations May Be Driving World Economy,0
"Former U.S. President Clinton stumps for Obama, Franken in Minneapolis",0
"Mike Dunlap Is Coaching at Arizona, but Not for Long",0
Clerics May Be Key to Outcome of Unrest,0
Bush crashes his bike into Scottish police officer,0
Here's All You Need To Know About The New Harry Potter Theme Park At Universal Studios Hollywood,1
"A Soccer Coach Wins, Then Leaves",0
China's Premier recognises government responsibility in milk incident,0
U.S. Relies More on Aid of Allies in Terror Cases,0
Benfica sacks head coach after first match of the season,0
This Test Will Determine What Type Of Sex Matches Your Personality,1
17 Times Mr. Bean Perfectly Captured The Great Struggles Of Living In London,1
Get The Best Of BuzzFeed Each Day With Our Daily Newsletter,1
A Shake-Up at Shell,0
British MP calls for ban on Aspartame,0
Several hundred buried in mass graves in Nigeria following clashes,0
President Obama names 16 recipients of the 2009 Presidential Medal of Freedom,0
19 Things All People With Trust Issues Will Understand,1
"How Well Do You Know The Intro To ""Daria""",1
The Tricky Question of Whether to Spend or Save,0
Young Quakers disappointed by UK visa denials,0
2008 DRAMeXchange Compuforum: Global DRAM market to be changed majorly,0
People Can't Handle The Way Morrissey Describes A Boner In His Novel,1
Let's All Take A Minute To Appreciate Lin-Manuel Miranda's Surprise Wedding Performance,1
CNN typo mixes up prospective U.S. presidential candidate with Osama bin Laden,0
"British sailors detained, released after yacht accidentally crosses into Iranian waters",0
Sanford Apologizes to Cabinet Members,0
"At Trial, a Plea for Rights of a Khmer Prison Official",0
17 Truths Only Book Lovers Will Understand,1
How Christmassy Is Your House,1
China launches its first private airline,0
17 Birds Who Are Complete Assholes,1
These Artists Made Tattoos Come To Life And It's Mesmerizing,1
16 Real-Life Achievements For People Who Procrastinate,1
Which Rainbow Brite Color Kid Matches Your Personality,1
"How Well Do You Remember Season 1 Of ""The Simpsons""",1
The Horrible Truth About Bagels,1
Obiang reelected as president of Equatorial Guinea after elections,0
J.K. Rowling Has Some Important Advice For Gryffindors With Anxiety,1
25 Pictures That Sum Up Being A Cashier,1
Fats Domino missing in the wake of Hurricane Katrina,0
These Hamburger Cups Are An Inexpensive And Easy Meal For Anyone,1
Everything You Need To Know About The Man Behind Lord Varys,1
UK PM Cameron and Scottish First Minister Salmond meet in Edinburgh,0
17 Perfect Products For Embracing Your Inner Kanye,1
Afghanistan suicide bomb leaves seven Americans dead,0
United States bank receives death threats,0
17 Things People Who Don't Need Glasses Will Never Understand,1
Here's What Happens When You Turn A Pumpkin Spice Latte Into Pizza,1
"U.S. Strike Kills 5 Civilians, Afghans Say",0
Former Australian police media director Stephen Linnell's perjury conviction quashed,0
Pratibha Patil becomes the first woman president of the Republic of India,0
WHO: 36 million cured of tuberculosis in last fifteen years,0
24 Ways To Have The Creepy AF Bedroom Of Your Dreams,1
Burnett Humbles Rays; Nady Leaves Game With Injury,0
The Only 3 Outfits You Need For Fall,1
22 Times Elf On The Shelf Felt Like A Horror Movie,1
"Nicki Minaj's Face While Jennifer Lopez Danced To ""Anaconda"" Is Everything And More",1
"Kathleen Sebelius, Kansas Governor, Seen as Top Choice in Health and Human Services Post",0
Egyptian president will not seek re-election in September after protests,0
"Can You Match The Quote To The ""Full House"" Character",1
Pigskin A Blanket: NFL Week 11 Picks,1
